Submission ID,Common Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S67629047,Mourning Dove,2339,2,US-AZ,Pima,L8358750,TBC 103_08,32.292967,-110.8155679,4/22/2020,7:59 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629047,Broad-billed Hummingbird,4746,1,US-AZ,Pima,L8358750,TBC 103_08,32.292967,-110.8155679,4/22/2020,7:59 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629047,hummingbird sp.,5038,1,US-AZ,Pima,L8358750,TBC 103_08,32.292967,-110.8155679,4/22/2020,7:59 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629047,Gila Woodpecker,10598,2,US-AZ,Pima,L8358750,TBC 103_08,32.292967,-110.8155679,4/22/2020,7:59 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629047,Verdin,21329,1,US-AZ,Pima,L8358750,TBC 103_08,32.292967,-110.8155679,4/22/2020,7:59 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629047,Phainopepla,28747,1,US-AZ,Pima,L8358750,TBC 103_08,32.292967,-110.8155679,4/22/2020,7:59 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629047,House Sparrow,30329,1,US-AZ,Pima,L8358750,TBC 103_08,32.292967,-110.8155679,4/22/2020,7:59 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629047,House Finch,31084,4,US-AZ,Pima,L8358750,TBC 103_08,32.292967,-110.8155679,4/22/2020,7:59 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629054,Gambel's Quail,988,1,US-AZ,Pima,L8358749,TBC 103_07,32.2783135,-110.8807994,4/22/2020,7:34 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629054,White-winged Dove,2316,1,US-AZ,Pima,L8358749,TBC 103_07,32.2783135,-110.8807994,4/22/2020,7:34 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629054,Mourning Dove,2339,2,US-AZ,Pima,L8358749,TBC 103_07,32.2783135,-110.8807994,4/22/2020,7:34 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629054,Verdin,21329,2,US-AZ,Pima,L8358749,TBC 103_07,32.2783135,-110.8807994,4/22/2020,7:34 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629054,House Finch,31084,1,US-AZ,Pima,L8358749,TBC 103_07,32.2783135,-110.8807994,4/22/2020,7:34 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629054,Lesser Goldfinch,31375,4,US-AZ,Pima,L8358749,TBC 103_07,32.2783135,-110.8807994,4/22/2020,7:34 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629054,Black-throated Sparrow,31758,1,US-AZ,Pima,L8358749,TBC 103_07,32.2783135,-110.8807994,4/22/2020,7:34 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629054,Vesper Sparrow,31959,1,US-AZ,Pima,L8358749,TBC 103_07,32.2783135,-110.8807994,4/22/2020,7:34 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629054,Lucy's Warbler,32700,1,US-AZ,Pima,L8358749,TBC 103_07,32.2783135,-110.8807994,4/22/2020,7:34 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629062,White-winged Dove,2316,1,US-AZ,Pima,L8358804,TBC 103_01,32.2727281,-110.8704749,4/22/2020,7:22 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629062,Mourning Dove,2339,1,US-AZ,Pima,L8358804,TBC 103_01,32.2727281,-110.8704749,4/22/2020,7:22 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629062,Gila Woodpecker,10598,1,US-AZ,Pima,L8358804,TBC 103_01,32.2727281,-110.8704749,4/22/2020,7:22 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629062,Verdin,21329,2,US-AZ,Pima,L8358804,TBC 103_01,32.2727281,-110.8704749,4/22/2020,7:22 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629062,Black-tailed Gnatcatcher,26045,2,US-AZ,Pima,L8358804,TBC 103_01,32.2727281,-110.8704749,4/22/2020,7:22 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629062,House Finch,31084,2,US-AZ,Pima,L8358804,TBC 103_01,32.2727281,-110.8704749,4/22/2020,7:22 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629062,Lesser Goldfinch,31375,2,US-AZ,Pima,L8358804,TBC 103_01,32.2727281,-110.8704749,4/22/2020,7:22 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629062,Lucy's Warbler,32700,1,US-AZ,Pima,L8358804,TBC 103_01,32.2727281,-110.8704749,4/22/2020,7:22 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629074,White-winged Dove,2316,2,US-AZ,Pima,L8358743,TBC 103_02,32.2736784,-110.8647925,4/22/2020,7:09 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629074,Mourning Dove,2339,2,US-AZ,Pima,L8358743,TBC 103_02,32.2736784,-110.8647925,4/22/2020,7:09 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629074,Costa's Hummingbird,4666,1,US-AZ,Pima,L8358743,TBC 103_02,32.2736784,-110.8647925,4/22/2020,7:09 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629074,Gila Woodpecker,10598,1,US-AZ,Pima,L8358743,TBC 103_02,32.2736784,-110.8647925,4/22/2020,7:09 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629074,Cactus Wren,26346,1,US-AZ,Pima,L8358743,TBC 103_02,32.2736784,-110.8647925,4/22/2020,7:09 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629074,Curve-billed Thrasher,26937,1,US-AZ,Pima,L8358743,TBC 103_02,32.2736784,-110.8647925,4/22/2020,7:09 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629074,Phainopepla,28747,1,US-AZ,Pima,L8358743,TBC 103_02,32.2736784,-110.8647925,4/22/2020,7:09 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629074,House Finch,31084,2,US-AZ,Pima,L8358743,TBC 103_02,32.2736784,-110.8647925,4/22/2020,7:09 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629078,White-winged Dove,2316,4,US-AZ,Pima,L8358744,TBC 103_03,32.2687941,-110.8533853,4/22/2020,6:49 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629078,Mourning Dove,2339,3,US-AZ,Pima,L8358744,TBC 103_03,32.2687941,-110.8533853,4/22/2020,6:49 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629078,Anna's Hummingbird,4663,1,US-AZ,Pima,L8358744,TBC 103_03,32.2687941,-110.8533853,4/22/2020,6:49 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629078,Gila Woodpecker,10598,3,US-AZ,Pima,L8358744,TBC 103_03,32.2687941,-110.8533853,4/22/2020,6:49 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629078,Ladder-backed Woodpecker,10817,1,US-AZ,Pima,L8358744,TBC 103_03,32.2687941,-110.8533853,4/22/2020,6:49 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629078,Vermilion Flycatcher,16252,1,US-AZ,Pima,L8358744,TBC 103_03,32.2687941,-110.8533853,4/22/2020,6:49 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629078,Verdin,21329,1,US-AZ,Pima,L8358744,TBC 103_03,32.2687941,-110.8533853,4/22/2020,6:49 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629078,House Finch,31084,3,US-AZ,Pima,L8358744,TBC 103_03,32.2687941,-110.8533853,4/22/2020,6:49 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629078,Lesser Goldfinch,31375,3,US-AZ,Pima,L8358744,TBC 103_03,32.2687941,-110.8533853,4/22/2020,6:49 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629078,Lucy's Warbler,32700,2,US-AZ,Pima,L8358744,TBC 103_03,32.2687941,-110.8533853,4/22/2020,6:49 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629091,White-winged Dove,2316,5,US-AZ,Pima,L8358746,TBC 103_04,32.2689914,-110.8449011,4/22/2020,6:35 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629091,Mourning Dove,2339,5,US-AZ,Pima,L8358746,TBC 103_04,32.2689914,-110.8449011,4/22/2020,6:35 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629091,Gila Woodpecker,10598,2,US-AZ,Pima,L8358746,TBC 103_04,32.2689914,-110.8449011,4/22/2020,6:35 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629091,Vermilion Flycatcher,16252,1,US-AZ,Pima,L8358746,TBC 103_04,32.2689914,-110.8449011,4/22/2020,6:35 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629091,Bell's Vireo,18351,1,US-AZ,Pima,L8358746,TBC 103_04,32.2689914,-110.8449011,4/22/2020,6:35 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629091,Verdin,21329,2,US-AZ,Pima,L8358746,TBC 103_04,32.2689914,-110.8449011,4/22/2020,6:35 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629091,House Finch,31084,1,US-AZ,Pima,L8358746,TBC 103_04,32.2689914,-110.8449011,4/22/2020,6:35 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629091,Lesser Goldfinch,31375,2,US-AZ,Pima,L8358746,TBC 103_04,32.2689914,-110.8449011,4/22/2020,6:35 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629091,Abert's Towhee,32084,1,US-AZ,Pima,L8358746,TBC 103_04,32.2689914,-110.8449011,4/22/2020,6:35 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629091,Lucy's Warbler,32700,2,US-AZ,Pima,L8358746,TBC 103_04,32.2689914,-110.8449011,4/22/2020,6:35 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629102,White-winged Dove,2316,3,US-AZ,Pima,L8358748,TBC 103_06,32.2685215,-110.823634,4/22/2020,6:22 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629102,Mourning Dove,2339,2,US-AZ,Pima,L8358748,TBC 103_06,32.2685215,-110.823634,4/22/2020,6:22 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629102,Gila Woodpecker,10598,3,US-AZ,Pima,L8358748,TBC 103_06,32.2685215,-110.823634,4/22/2020,6:22 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629102,Verdin,21329,1,US-AZ,Pima,L8358748,TBC 103_06,32.2685215,-110.823634,4/22/2020,6:22 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629102,Phainopepla,28747,1,US-AZ,Pima,L8358748,TBC 103_06,32.2685215,-110.823634,4/22/2020,6:22 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629102,House Finch,31084,3,US-AZ,Pima,L8358748,TBC 103_06,32.2685215,-110.823634,4/22/2020,6:22 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629102,Lesser Goldfinch,31375,5,US-AZ,Pima,L8358748,TBC 103_06,32.2685215,-110.823634,4/22/2020,6:22 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629102,Lucy's Warbler,32700,1,US-AZ,Pima,L8358748,TBC 103_06,32.2685215,-110.823634,4/22/2020,6:22 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629107,White-winged Dove,2316,4,US-AZ,Pima,L8358747,TBC 103_05,32.2690989,-110.8302373,4/22/2020,6:11 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629107,Anna's Hummingbird,4663,1,US-AZ,Pima,L8358747,TBC 103_05,32.2690989,-110.8302373,4/22/2020,6:11 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629107,Gila Woodpecker,10598,2,US-AZ,Pima,L8358747,TBC 103_05,32.2690989,-110.8302373,4/22/2020,6:11 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629107,Verdin,21329,1,US-AZ,Pima,L8358747,TBC 103_05,32.2690989,-110.8302373,4/22/2020,6:11 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629107,Phainopepla,28747,1,US-AZ,Pima,L8358747,TBC 103_05,32.2690989,-110.8302373,4/22/2020,6:11 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629107,House Sparrow,30329,1,US-AZ,Pima,L8358747,TBC 103_05,32.2690989,-110.8302373,4/22/2020,6:11 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629107,House Finch,31084,5,US-AZ,Pima,L8358747,TBC 103_05,32.2690989,-110.8302373,4/22/2020,6:11 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629107,Lesser Goldfinch,31375,4,US-AZ,Pima,L8358747,TBC 103_05,32.2690989,-110.8302373,4/22/2020,6:11 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629111,Mourning Dove,2339,1,US-AZ,Pima,L8358752,TBC 103_09,32.2936018,-110.8242014,4/22/2020,5:54 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629111,Verdin,21329,1,US-AZ,Pima,L8358752,TBC 103_09,32.2936018,-110.8242014,4/22/2020,5:54 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629111,House Sparrow,30329,1,US-AZ,Pima,L8358752,TBC 103_09,32.2936018,-110.8242014,4/22/2020,5:54 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629111,House Finch,31084,1,US-AZ,Pima,L8358752,TBC 103_09,32.2936018,-110.8242014,4/22/2020,5:54 AM,eBird - Stationary Count,5,1,,,1,,,,
S67629111,Lucy's Warbler,32700,2,US-AZ,Pima,L8358752,TBC 103_09,32.2936018,-110.8242014,4/22/2020,5:54 AM,eBird - Stationary Count,5,1,,,1,,,,
S67683410,White-winged Dove,2316,2,US-AZ,Pima,L8359665,TBC 517_04,32.3386669,-110.9794064,4/22/2020,9:38 AM,eBird - Stationary Count,5,1,,,2,,,,
S67683410,Mourning Dove,2339,2,US-AZ,Pima,L8359665,TBC 517_04,32.3386669,-110.9794064,4/22/2020,9:38 AM,eBird - Stationary Count,5,1,,,2,,,,
S67683410,Anna's Hummingbird,4663,1,US-AZ,Pima,L8359665,TBC 517_04,32.3386669,-110.9794064,4/22/2020,9:38 AM,eBird - Stationary Count,5,1,,,2,,sitting on nest,,
S67683410,Cooper's Hawk,7829,1,US-AZ,Pima,L8359665,TBC 517_04,32.3386669,-110.9794064,4/22/2020,9:38 AM,eBird - Stationary Count,5,1,,,2,,,,
S67683410,Gila Woodpecker,10598,1,US-AZ,Pima,L8359665,TBC 517_04,32.3386669,-110.9794064,4/22/2020,9:38 AM,eBird - Stationary Count,5,1,,,2,,,,
S67683410,Verdin,21329,1,US-AZ,Pima,L8359665,TBC 517_04,32.3386669,-110.9794064,4/22/2020,9:38 AM,eBird - Stationary Count,5,1,,,2,,,,
S67683410,Lesser Goldfinch,31375,2,US-AZ,Pima,L8359665,TBC 517_04,32.3386669,-110.9794064,4/22/2020,9:38 AM,eBird - Stationary Count,5,1,,,2,,,,
S67683410,Lucy's Warbler,32700,1,US-AZ,Pima,L8359665,TBC 517_04,32.3386669,-110.9794064,4/22/2020,9:38 AM,eBird - Stationary Count,5,1,,,2,,,,
S67725898,Gambel's Quail,988,1,US-AZ,Pima,L8359199,TBC 162_10,32.2795317,-110.7208389,4/24/2020,9:19 AM,eBird - Casual Observation,,0,,,1,,,walking in and out from the gated entrance,
S67725898,Ash-throated Flycatcher,16546,1,US-AZ,Pima,L8359199,TBC 162_10,32.2795317,-110.7208389,4/24/2020,9:19 AM,eBird - Casual Observation,,0,,,1,,,walking in and out from the gated entrance,
S67725898,Bell's Vireo,18351,1,US-AZ,Pima,L8359199,TBC 162_10,32.2795317,-110.7208389,4/24/2020,9:19 AM,eBird - Casual Observation,,0,,,1,,,walking in and out from the gated entrance,
S67725898,Common Raven,20703,1,US-AZ,Pima,L8359199,TBC 162_10,32.2795317,-110.7208389,4/24/2020,9:19 AM,eBird - Casual Observation,,0,,,1,,,walking in and out from the gated entrance,
S67725898,Black-tailed Gnatcatcher,26045,2,US-AZ,Pima,L8359199,TBC 162_10,32.2795317,-110.7208389,4/24/2020,9:19 AM,eBird - Casual Observation,,0,,,1,,,walking in and out from the gated entrance,
S67725898,Phainopepla,28747,1,US-AZ,Pima,L8359199,TBC 162_10,32.2795317,-110.7208389,4/24/2020,9:19 AM,eBird - Casual Observation,,0,,,1,,,walking in and out from the gated entrance,
S67725898,Rufous-winged Sparrow,31654,1,US-AZ,Pima,L8359199,TBC 162_10,32.2795317,-110.7208389,4/24/2020,9:19 AM,eBird - Casual Observation,,0,,,1,,,walking in and out from the gated entrance,
S67726933,White-winged Dove,2316,2,US-AZ,Pima,L8359199,TBC 162_10,32.2795317,-110.7208389,4/24/2020,9:13 AM,eBird - Stationary Count,5,1,,,1,,,"on bridge on road 32.278564, -110.722861, most people home due to COVID-19, so not comfortable sneaking through the drainage to get closer to point  like I usually do. But bridge point is only 350m from 161-08. Could walk to 32.280139, -110.720859, just outside private drive's gate, is closer to actual 162-10 and 545m from 161-08. Depends somewhat on where 161-08 is actually surveyed (its on someone's lot nowadays), that's not my route, so I don't know.",
S67726933,Mourning Dove,2339,3,US-AZ,Pima,L8359199,TBC 162_10,32.2795317,-110.7208389,4/24/2020,9:13 AM,eBird - Stationary Count,5,1,,,1,,,"on bridge on road 32.278564, -110.722861, most people home due to COVID-19, so not comfortable sneaking through the drainage to get closer to point  like I usually do. But bridge point is only 350m from 161-08. Could walk to 32.280139, -110.720859, just outside private drive's gate, is closer to actual 162-10 and 545m from 161-08. Depends somewhat on where 161-08 is actually surveyed (its on someone's lot nowadays), that's not my route, so I don't know.",
S67726933,Gila Woodpecker,10598,2,US-AZ,Pima,L8359199,TBC 162_10,32.2795317,-110.7208389,4/24/2020,9:13 AM,eBird - Stationary Count,5,1,,,1,,,"on bridge on road 32.278564, -110.722861, most people home due to COVID-19, so not comfortable sneaking through the drainage to get closer to point  like I usually do. But bridge point is only 350m from 161-08. Could walk to 32.280139, -110.720859, just outside private drive's gate, is closer to actual 162-10 and 545m from 161-08. Depends somewhat on where 161-08 is actually surveyed (its on someone's lot nowadays), that's not my route, so I don't know.",
S67726933,Verdin,21329,1,US-AZ,Pima,L8359199,TBC 162_10,32.2795317,-110.7208389,4/24/2020,9:13 AM,eBird - Stationary Count,5,1,,,1,,,"on bridge on road 32.278564, -110.722861, most people home due to COVID-19, so not comfortable sneaking through the drainage to get closer to point  like I usually do. But bridge point is only 350m from 161-08. Could walk to 32.280139, -110.720859, just outside private drive's gate, is closer to actual 162-10 and 545m from 161-08. Depends somewhat on where 161-08 is actually surveyed (its on someone's lot nowadays), that's not my route, so I don't know.",
S67726933,Cactus Wren,26346,1,US-AZ,Pima,L8359199,TBC 162_10,32.2795317,-110.7208389,4/24/2020,9:13 AM,eBird - Stationary Count,5,1,,,1,,,"on bridge on road 32.278564, -110.722861, most people home due to COVID-19, so not comfortable sneaking through the drainage to get closer to point  like I usually do. But bridge point is only 350m from 161-08. Could walk to 32.280139, -110.720859, just outside private drive's gate, is closer to actual 162-10 and 545m from 161-08. Depends somewhat on where 161-08 is actually surveyed (its on someone's lot nowadays), that's not my route, so I don't know.",
S67726933,Curve-billed Thrasher,26937,1,US-AZ,Pima,L8359199,TBC 162_10,32.2795317,-110.7208389,4/24/2020,9:13 AM,eBird - Stationary Count,5,1,,,1,,,"on bridge on road 32.278564, -110.722861, most people home due to COVID-19, so not comfortable sneaking through the drainage to get closer to point  like I usually do. But bridge point is only 350m from 161-08. Could walk to 32.280139, -110.720859, just outside private drive's gate, is closer to actual 162-10 and 545m from 161-08. Depends somewhat on where 161-08 is actually surveyed (its on someone's lot nowadays), that's not my route, so I don't know.",
S67726933,Phainopepla,28747,1,US-AZ,Pima,L8359199,TBC 162_10,32.2795317,-110.7208389,4/24/2020,9:13 AM,eBird - Stationary Count,5,1,,,1,,,"on bridge on road 32.278564, -110.722861, most people home due to COVID-19, so not comfortable sneaking through the drainage to get closer to point  like I usually do. But bridge point is only 350m from 161-08. Could walk to 32.280139, -110.720859, just outside private drive's gate, is closer to actual 162-10 and 545m from 161-08. Depends somewhat on where 161-08 is actually surveyed (its on someone's lot nowadays), that's not my route, so I don't know.",
S67726933,House Finch,31084,1,US-AZ,Pima,L8359199,TBC 162_10,32.2795317,-110.7208389,4/24/2020,9:13 AM,eBird - Stationary Count,5,1,,,1,,,"on bridge on road 32.278564, -110.722861, most people home due to COVID-19, so not comfortable sneaking through the drainage to get closer to point  like I usually do. But bridge point is only 350m from 161-08. Could walk to 32.280139, -110.720859, just outside private drive's gate, is closer to actual 162-10 and 545m from 161-08. Depends somewhat on where 161-08 is actually surveyed (its on someone's lot nowadays), that's not my route, so I don't know.",
S67726933,Lucy's Warbler,32700,1,US-AZ,Pima,L8359199,TBC 162_10,32.2795317,-110.7208389,4/24/2020,9:13 AM,eBird - Stationary Count,5,1,,,1,,,"on bridge on road 32.278564, -110.722861, most people home due to COVID-19, so not comfortable sneaking through the drainage to get closer to point  like I usually do. But bridge point is only 350m from 161-08. Could walk to 32.280139, -110.720859, just outside private drive's gate, is closer to actual 162-10 and 545m from 161-08. Depends somewhat on where 161-08 is actually surveyed (its on someone's lot nowadays), that's not my route, so I don't know.",
S67726933,Northern Cardinal,33194,2,US-AZ,Pima,L8359199,TBC 162_10,32.2795317,-110.7208389,4/24/2020,9:13 AM,eBird - Stationary Count,5,1,,,1,,,"on bridge on road 32.278564, -110.722861, most people home due to COVID-19, so not comfortable sneaking through the drainage to get closer to point  like I usually do. But bridge point is only 350m from 161-08. Could walk to 32.280139, -110.720859, just outside private drive's gate, is closer to actual 162-10 and 545m from 161-08. Depends somewhat on where 161-08 is actually surveyed (its on someone's lot nowadays), that's not my route, so I don't know.",
S67727722,White-winged Dove,2316,3,US-AZ,Pima,L11233098,162-08 Alt,32.269256,-110.729547,4/24/2020,8:24 AM,eBird - Stationary Count,5,1,,,1,,,"alternate 162-8, 375m to NW of original point",
S67727722,Mourning Dove,2339,2,US-AZ,Pima,L11233098,162-08 Alt,32.269256,-110.729547,4/24/2020,8:24 AM,eBird - Stationary Count,5,1,,,1,,,"alternate 162-8, 375m to NW of original point",
S67727722,hummingbird sp.,5038,1,US-AZ,Pima,L11233098,162-08 Alt,32.269256,-110.729547,4/24/2020,8:24 AM,eBird - Stationary Count,5,1,,,1,,,"alternate 162-8, 375m to NW of original point",
S67727722,Gila Woodpecker,10598,1,US-AZ,Pima,L11233098,162-08 Alt,32.269256,-110.729547,4/24/2020,8:24 AM,eBird - Stationary Count,5,1,,,1,,,"alternate 162-8, 375m to NW of original point",
S67727722,Verdin,21329,1,US-AZ,Pima,L11233098,162-08 Alt,32.269256,-110.729547,4/24/2020,8:24 AM,eBird - Stationary Count,5,1,,,1,,,"alternate 162-8, 375m to NW of original point",
S67727722,Cactus Wren,26346,2,US-AZ,Pima,L11233098,162-08 Alt,32.269256,-110.729547,4/24/2020,8:24 AM,eBird - Stationary Count,5,1,,,1,,,"alternate 162-8, 375m to NW of original point",
S67727722,Curve-billed Thrasher,26937,1,US-AZ,Pima,L11233098,162-08 Alt,32.269256,-110.729547,4/24/2020,8:24 AM,eBird - Stationary Count,5,1,,,1,,,"alternate 162-8, 375m to NW of original point",
S67727722,Black-throated Sparrow,31758,2,US-AZ,Pima,L11233098,162-08 Alt,32.269256,-110.729547,4/24/2020,8:24 AM,eBird - Stationary Count,5,1,,,1,,,"alternate 162-8, 375m to NW of original point",
S67727722,Lucy's Warbler,32700,1,US-AZ,Pima,L11233098,162-08 Alt,32.269256,-110.729547,4/24/2020,8:24 AM,eBird - Stationary Count,5,1,,,1,,,"alternate 162-8, 375m to NW of original point",
S67727722,Northern Cardinal,33194,1,US-AZ,Pima,L11233098,162-08 Alt,32.269256,-110.729547,4/24/2020,8:24 AM,eBird - Stationary Count,5,1,,,1,,,"alternate 162-8, 375m to NW of original point",
S67727780,Gambel's Quail,988,2,US-AZ,Pima,L8359197,TBC 162_08,32.2674188,-110.7262805,4/24/2020,8:15 AM,eBird - Casual Observation,,0,,,1,,,got pix and video of sparrow with song,
S67727780,Rufous-winged Sparrow,31654,1,US-AZ,Pima,L8359197,TBC 162_08,32.2674188,-110.7262805,4/24/2020,8:15 AM,eBird - Casual Observation,,0,,,1,,,got pix and video of sparrow with song,
S67728108,White-winged Dove,2316,1,US-AZ,Pima,L8359197,TBC 162_08,32.2674188,-110.7262805,4/24/2020,7:55 AM,eBird - Stationary Count,5,1,,,1,,,"antelope squirrel calling. Did survey near road at 32.265802, -110.726912. (New house at 32.266098, -110.726188 makes access to the original location difficult.) But 32.265802, -110.726912 is &lt;350m from 162-05, perhaps too close? I also surveyed at 32.269250, -110.729543 (submitted as 162-08 Alt) which I can access easily.  Let me know where you want me to survey in the future.",
S67728108,Mourning Dove,2339,1,US-AZ,Pima,L8359197,TBC 162_08,32.2674188,-110.7262805,4/24/2020,7:55 AM,eBird - Stationary Count,5,1,,,1,,,"antelope squirrel calling. Did survey near road at 32.265802, -110.726912. (New house at 32.266098, -110.726188 makes access to the original location difficult.) But 32.265802, -110.726912 is &lt;350m from 162-05, perhaps too close? I also surveyed at 32.269250, -110.729543 (submitted as 162-08 Alt) which I can access easily.  Let me know where you want me to survey in the future.",
S67728108,Gila Woodpecker,10598,2,US-AZ,Pima,L8359197,TBC 162_08,32.2674188,-110.7262805,4/24/2020,7:55 AM,eBird - Stationary Count,5,1,,,1,,,"antelope squirrel calling. Did survey near road at 32.265802, -110.726912. (New house at 32.266098, -110.726188 makes access to the original location difficult.) But 32.265802, -110.726912 is &lt;350m from 162-05, perhaps too close? I also surveyed at 32.269250, -110.729543 (submitted as 162-08 Alt) which I can access easily.  Let me know where you want me to survey in the future.",
S67728108,Verdin,21329,2,US-AZ,Pima,L8359197,TBC 162_08,32.2674188,-110.7262805,4/24/2020,7:55 AM,eBird - Stationary Count,5,1,,,1,,,"antelope squirrel calling. Did survey near road at 32.265802, -110.726912. (New house at 32.266098, -110.726188 makes access to the original location difficult.) But 32.265802, -110.726912 is &lt;350m from 162-05, perhaps too close? I also surveyed at 32.269250, -110.729543 (submitted as 162-08 Alt) which I can access easily.  Let me know where you want me to survey in the future.",
S67728108,Cactus Wren,26346,1,US-AZ,Pima,L8359197,TBC 162_08,32.2674188,-110.7262805,4/24/2020,7:55 AM,eBird - Stationary Count,5,1,,,1,,,"antelope squirrel calling. Did survey near road at 32.265802, -110.726912. (New house at 32.266098, -110.726188 makes access to the original location difficult.) But 32.265802, -110.726912 is &lt;350m from 162-05, perhaps too close? I also surveyed at 32.269250, -110.729543 (submitted as 162-08 Alt) which I can access easily.  Let me know where you want me to survey in the future.",
S67728108,Curve-billed Thrasher,26937,1,US-AZ,Pima,L8359197,TBC 162_08,32.2674188,-110.7262805,4/24/2020,7:55 AM,eBird - Stationary Count,5,1,,,1,,,"antelope squirrel calling. Did survey near road at 32.265802, -110.726912. (New house at 32.266098, -110.726188 makes access to the original location difficult.) But 32.265802, -110.726912 is &lt;350m from 162-05, perhaps too close? I also surveyed at 32.269250, -110.729543 (submitted as 162-08 Alt) which I can access easily.  Let me know where you want me to survey in the future.",
S67728108,Phainopepla,28747,1,US-AZ,Pima,L8359197,TBC 162_08,32.2674188,-110.7262805,4/24/2020,7:55 AM,eBird - Stationary Count,5,1,,,1,,,"antelope squirrel calling. Did survey near road at 32.265802, -110.726912. (New house at 32.266098, -110.726188 makes access to the original location difficult.) But 32.265802, -110.726912 is &lt;350m from 162-05, perhaps too close? I also surveyed at 32.269250, -110.729543 (submitted as 162-08 Alt) which I can access easily.  Let me know where you want me to survey in the future.",
